Sample_Name,ANXA3,AQP9,ARG1,ASAH1,ATG3,AZU1,BCAT1,BCL2L11,BCL6,BMPR2,BPGM,BTK,BTN2A2,BTN3A2,BUB3,CAMK4,CAMP,CASP1,CASP8,CCNB1IP1,CD3E,CD3G,CEACAM8,CEP55,CREB1,CRISP2,CTNNB1,CTSG,DBT,DEFA4,DYRK2,EP300,FAS,GADD45A,GK,GNAI3,HMMR,HTRA1,ICAM3,INPP5D,ITGAV,JAK1,JAK2,KIF15,KLHL2,KLRB1,LCN2,LTF,MAFB,MAP3K1,MAP3K3,MAP4K1,MAPK14,MME,NCR3,OLFM4,ORM1,PAK2,PDE4B,PIK3CD,PIK3R1,PLCG1,PLEKHO1,POU2F2,PPP1R12A,PPP2R5C,PRC1,PRKAR1A,PTEN,RAF1,RHBDF2,SEMA4F,SEMA6B,SIDT1,SLC1A5,SLPI,SMAD4,SMYD2,SOS 2,SP1,STOM,STX1A,TBK1,TLE4,TLR1,TP53BP1,TRIB2,TXN,TYK2,VAMP5,VRK2,ZAP70,ZDHHC17
VN62,8.432359286,5.984562486,10.78862653,-10.44294779,-1374.330071,5.113521101,-4.420125162,-156.3423247,5.280760907,-11.16677158,-7.042288657,-5.900057205,-316.6999795,-353.0666401,-194.5564488,-20.43748645,18.53778536,-489.6858332,-9.416956366,-124.1402805,2.974362426,-2.404180208,1.243919055,-69.64647641,-53.26904362,177.3608918,-47.96189947,15.34440822,-32.09312276,4.929227204,-1.469322703,-33.99334353,-4.360146505,27.87822285,-56.74945545,-53.96506246,-76.62806562,-85.76979888,-83.97573336,-77.11871581,-212.428705,-22.07671131,-133.1112361,-671.7564481,-233.257685,85.01021431,99.25066016,47.59728103,-50.85904061,-153.4855362,-165.595961,-60.63489894,-18.78061827,-215.4799192,314.0523608,38.90275983,-91.27287617,-134.6705131,-177.3422445,-117.3544571,-221.322463,-205.3304968,227.5963149,-117.5644738,-115.0293089,-155.0029584,58.41970011,-35.63292195,-162.7493393,-200.0449491,-222.5912607,-63.28450814,73.07101705,167.9454487,-42.76830934,-468.5558294,-136.7873107,-278.8473733,-52.51599217,-139.9484905,46.60574263,51.55459649,-382.8010156,-215.6738066,-165.7998318,-253.0626231,-471.2926679,-215.4759362,-116.4501571,-318.629256,-338.341282,-105.629004,-354.9416193
VN63,13.12383048,19.97526704,25.79065265,-0.57320045,-768.1885439,2.391873142,0.528515473,-257.7240835,3.596034171,-25.51704903,-15.23534057,-34.84115243,-161.7622177,-161.024719,-355.4409361,-36.62536379,8.598488928,-171.7783269,16.88003675,-105.120032,-17.23921775,16.2243557,-11.51868777,-1034.82943,-20.5173992,-294.9888726,-21.97863736,18.63577783,-44.29391249,21.03022133,-55.87210692,40.63293567,-2.464784992,42.74931723,98.58613889,-119.6850779,-62.55641388,117.1690861,-16.97838981,-145.9866779,-31.15010756,101.8031912,-108.2494615,-1299.807652,-21.81342722,-105.961315,-16.86953896,-66.29986382,148.9440657,-56.44458724,-113.3965744,-338.8414113,-0.049305322,-151.1563239,-1020.289322,-265.065807,50.01644829,-87.48024782,-134.7040989,1.152798862,-210.8006444,-214.1808195,-540.6707129,-243.3926535,-204.5491365,10.09454061,-162.5688613,2.937874525,170.2546458,-31.93231903,12.77178189,-137.8458665,137.7357082,-435.179761,86.71912048,-21.43668349,88.51924156,-320.1729699,-3.929765714,19.44461982,20.59121442,126.4121476,-63.87646899,54.91228234,-107.5808242,-119.2846992,-339.0471658,30.21673614,-241.1477693,-183.2800863,-380.7499143,-173.6530007,-249.4806683
VN64,8.643380152,15.05342028,13.01264207,5.844833654,-753.0496604,-1.171168999,-0.984451085,-64.5227589,21.53913946,-4.584107201,-32.14712486,-0.499165367,-247.4145216,-58.03974988,-434.8592135,-23.94870627,13.05944373,-129.2311785,-0.867866126,-1139.803746,-14.67062154,-23.09896103,-17.18362515,-581.8453057,-37.12174383,-172.0653247,-48.60119983,-20.38531631,-58.12879902,-0.322802432,-296.0417823,10.63688005,0.353502674,26.74414346,64.01667397,-0.661583534,-58.93167979,-109.2705717,-26.94684916,-74.74115285,-122.5391933,143.1331591,34.11367585,-1200.616852,-15.45292841,-128.9645638,-62.52205973,-82.1220161,122.7874524,-72.76713594,66.31954084,-634.0065203,44.66454083,-118.8607036,-711.7473782,-110.3037346,54.97039733,-107.6779611,-54.74390689,104.3243124,-293.1252851,-231.5971884,-396.9693314,-112.6502499,-84.85650337,-6.564228211,-153.128899,-41.60282721,5.039342355,104.266534,117.7559351,-447.0232607,-157.1342757,-445.3535658,-261.4532835,-96.73237931,-50.62653291,-314.1485693,180.4884046,-3.230197313,13.94223299,13.77018208,-181.6006725,30.85843915,-70.8429934,-383.2281625,-271.6310956,-23.07145316,-114.2388283,-129.6685065,-127.0933912,-196.5378048,-199.5849732
VN65,11.60430383,6.034250144,11.55615678,-7.402869671,-865.2934567,26.03598137,12.57456418,-267.2282408,-7.912986723,-0.76464684,-23.61724755,-8.427305597,-750.1524459,-405.866073,-200.5875367,-33.66104699,13.24187552,-313.8887298,-26.74311139,-376.7545388,-5.977518851,-7.432453203,37.9259354,963.5650282,-45.87204099,-34.32660814,-61.47078454,68.00401847,-88.35350142,56.36080599,-234.9060437,-59.05453465,-1.531295764,8.888858577,-60.68750464,-19.42286308,88.21778719,26.20592486,-103.5658455,-161.6883641,-42.54484957,-126.368107,-80.69797112,284.3807259,-205.6360257,-93.0374896,91.37512791,117.3056793,98.3338359,-108.8191861,-110.7437611,-295.5042055,-20.69883021,-119.9403785,-690.5661863,232.3535588,-114.4650819,-170.1873683,-256.8326512,-187.3661965,-197.4718961,-252.4873745,-480.648645,-156.0784183,-88.79993368,-257.9402585,345.4582688,-89.65025068,-87.56051097,-220.6506746,-309.720267,-306.8753287,105.4282835,-573.5634738,-156.2476024,-50.38230427,-103.416371,-199.4808014,-269.7246514,-168.8994598,25.16029204,-256.3164717,-305.2650236,-150.2277134,-126.0633743,-234.4163986,-391.9836271,-89.04102712,-160.4896825,10.04296445,-317.3240916,-197.2706765,-245.33022
VN66,1.252949106,1.961765581,-7.568809927,-9.38479987,-1031.023491,5.89652982,-22.50206501,-273.9786328,-32.20966379,-32.4342645,-23.99490473,-11.01782435,-151.4422486,-140.83507,-276.8627414,-7.453941755,-27.98575167,-354.0839373,-24.83103537,-171.448598,14.25371128,35.99014566,-32.77336423,-1081.782537,-2.59002124,-294.8992201,-45.34932444,22.67221645,-60.64841004,15.57320326,-53.75553639,-14.58121117,-9.610807731,-39.12871104,-49.56112483,-221.7145572,-125.3882175,-114.1360338,0.786234348,23.67676609,-132.5274877,-86.66875121,-221.1842215,-541.905239,-645.0512994,8.599207494,-93.00853342,-126.5399493,-190.2042526,-73.51849597,3.928955263,25.65197131,-24.60829707,-87.67989276,-99.93843417,-502.6628127,28.80708227,-93.69453029,-138.0551024,-40.14842189,-310.8224114,-113.687914,321.1260719,187.9486293,-325.6013681,-147.7768942,-389.2507663,-173.6212351,-322.4001585,-169.4671815,-38.07299334,-70.17754805,106.8998036,-350.125429,-26.09937173,38.35620961,-300.3987488,-823.8453312,-289.3498881,-17.57365074,-103.7064087,-239.4560259,-1034.437408,-456.7839449,-162.7448838,-113.1996569,-57.89782841,-325.2903162,49.66512191,-24.93196235,-135.8438952,-44.35476402,-883.7984179
VN67,1.388142724,11.01222294,19.92528784,-6.788240012,-961.3982817,4.162140469,9.143347041,-334.5317465,13.20448908,-17.62724141,-29.37699635,-14.4804868,-208.5664841,-190.1353918,-161.5712435,-31.34131144,1.692021645,-70.26301497,-16.98231726,-693.1374947,-32.33385369,-36.66362411,-8.294559572,-397.3030515,1.202870387,151.9029424,-23.12092798,11.25942177,-12.73051445,12.63115106,-288.1838511,-26.2781606,-1.279799213,6.523436544,37.99746039,-19.71944543,-38.364691,-198.1155972,-35.72516465,-8.675644036,-114.4686419,-54.698012,-282.2100706,-274.2727009,-322.0485823,-150.9295037,75.06320496,116.0369002,-55.98270069,-54.18779735,-48.98965243,-573.1772094,-6.494772514,-250.4519218,-447.2380177,429.5325955,-121.4438894,-66.81829822,-202.1677403,-110.9711887,-330.1099983,-231.7880844,-100.4137424,-121.8540577,-124.7194269,-77.78104635,242.251241,-71.69171458,-50.96003574,-76.60761623,-31.70828305,-229.7451736,-349.3576197,-1209.061638,-89.63706958,14.14535976,-132.5889332,-856.0106954,-128.6844132,-198.8496388,41.04991645,-132.4447063,-443.5858481,-197.9930135,1.496438189,-172.3220683,-877.9442062,168.0856826,4.36102298,270.3037164,-141.1365716,-296.5050796,-471.9199898
VN68,13.72575365,9.564198698,10.06758127,4.902333173,-812.490582,-17.93432479,1.117796431,-365.5244205,12.87174581,10.34736943,-26.37969634,-1.783812781,-4.178189572,198.9591795,-144.9336377,-15.62144266,6.865253597,280.0786543,8.006939955,-373.4983966,-16.72666564,8.589742003,-31.07058635,745.9727197,-19.24236967,-152.6111806,-43.32307206,-25.42403799,-29.36329233,-40.84559786,-81.27959992,-43.56362785,10.12628479,2.942374806,13.42500291,52.25923746,68.86921246,-208.0273389,-119.9293994,-192.486026,110.9179858,-95.35519234,107.6804739,-378.6600905,137.1627233,125.6510619,-4.82917334,-64.11748852,326.2817281,-55.5210754,-187.4320418,-87.5380717,-17.21685283,-229.8109258,157.8093989,-68.86639402,-2.615309657,-94.1514646,73.75459514,-261.0472684,-347.3265425,-258.0554233,-116.7503309,-129.1559444,40.61042337,-172.3628985,52.84820876,74.93894418,-20.92069941,-104.6727359,-49.96970739,-344.5109947,-444.8072057,-739.053489,-237.0729505,170.4156769,11.41830154,-95.93705155,-156.2119895,-209.3874414,55.46654539,-456.7235996,252.7908994,21.37319759,-26.09270424,-227.3109881,435.7153063,121.0716645,-91.93669744,118.6598017,4.680569553,-151.5988505,282.8936239
VN69,10.80058739,12.72010377,0.494781243,-7.107799517,-911.1862511,-8.075294218,-1.529874732,-112.8878534,11.0787648,-21.00190742,-6.438448767,-8.693574787,40.3042726,-302.4070556,-414.1822697,-37.40707162,7.370633399,-298.0677151,-2.502667099,-1003.166999,-9.007409883,-22.62731888,-57.71386709,-740.9593056,-29.71584099,-278.6192106,-40.2795635,-52.46576381,-62.6620123,-56.834557,-262.1143833,-43.13906965,0.406002215,26.90407867,13.79703474,-40.36701512,-115.1919287,138.243313,-27.49906956,-115.8183566,-166.3503864,-32.94509612,-55.84265981,-290.2604781,-132.8454662,-114.5021073,-136.4094777,-183.7672204,-248.6753249,-83.4450033,-35.66263144,-315.168876,-17.58462214,-104.6479532,-1316.023502,-367.9858059,101.6417947,-29.00604282,-328.1364822,0.776995782,-214.0462154,-251.4147332,-330.9150524,-272.0816838,-101.5764966,-241.2010276,-419.6483792,-188.4303823,-20.20389004,-140.8925048,-176.4383177,-310.6233853,325.990475,-1484.106376,4.585288623,-74.34607884,-115.1234436,-648.6939929,71.91601966,-59.2403982,-21.2302768,-24.39803833,-347.738122,-234.0010726,-62.22610126,-547.2389245,-618.4600078,-136.3982616,-93.71688201,-402.336069,-194.0190874,-484.6268964,-252.5604799
VN7,10.57479769,-1.376011336,15.8500864,-10.38976687,-1154.652549,-8.775443984,11.83274553,-394.3304244,4.131090501,-11.12294417,-34.91637901,4.146878823,-201.4390376,-274.3993699,-182.4072931,-11.31405406,-26.92143444,-297.0139563,-23.73510313,-33.1505103,-37.53724739,-14.84719997,21.53558583,1207.333603,-29.8649904,-203.3454226,-12.48319489,-28.68928712,-21.38358169,-56.97975529,-118.6122823,13.10413572,-3.953355489,13.48222158,-5.472723523,-36.88965706,126.7495626,-274.8398432,-133.0937764,-98.19979049,-122.4565344,-28.81928188,-100.8924839,306.6481069,-150.3283135,-16.20073791,75.41261303,24.51997885,313.1375708,-61.928695,-139.4550149,-251.4974487,-6.007581885,-212.3264739,-559.8302565,135.9363592,-102.577525,-5.213489795,-99.67433852,-133.3532997,-276.3044153,-343.9491089,-336.2717386,-132.6798851,-110.4215783,-82.52426333,455.9078589,25.14524105,-79.11338298,-189.261036,0.34500953,-189.806345,-262.6971335,-474.716714,-217.8283831,-155.6611648,-129.0569616,-225.2823579,-240.894893,-129.1596236,-16.14024115,-387.5942873,-185.3292779,-242.7061193,-2.61817783,-244.4808499,-710.2774304,-215.5529138,-111.7767874,87.99957698,-155.7352479,-353.4320409,-308.9660105
VN70,12.57535652,5.459104266,11.44993159,-5.645115071,-936.5728389,-3.463266587,0.643599696,-236.2504065,3.030173357,-12.23532073,-6.268882429,-7.24542488,-89.52705513,-151.6493568,-252.2015214,-17.89775306,10.14238431,-327.3804749,-15.32073884,-363.1393478,-40.22047295,-8.342577989,-7.538961649,-386.8901796,-34.9100381,-369.0096753,-55.94271173,-30.4206591,-54.54200462,-3.619248342,-306.1972032,-68.09839962,-3.846181696,7.127618892,-53.84695336,1.094267233,-46.89434664,-59.65728788,-116.4726116,-198.873214,-43.03790975,-154.8100293,-18.47304908,-255.0930743,-26.07266579,-28.51954235,-4.880358612,-33.77479935,-346.7509893,-130.0886516,-70.65730118,-395.9912695,-30.08783462,-160.6404338,-544.1320615,-161.3522278,-203.1491877,-162.2233677,-259.5343181,-207.3530782,-199.6832926,-306.1683799,-105.1893933,-187.6743672,-33.65895144,-188.6252075,-342.493248,16.01716262,-156.3181534,-218.28874,-319.2216615,-115.3112789,-7.402565792,-472.439068,50.17345937,-87.37872728,-96.69347834,-591.1921143,-150.1243271,-181.6821843,43.67558358,-90.26729001,-225.8867744,-160.6834209,-81.78509768,-300.0579802,-279.0881417,-12.98073512,-253.8610869,-337.6808001,-182.7649984,-111.519213,-379.8717214
VN71,14.98584256,5.893987696,9.000830541,-23.26183124,-1058.52407,-5.743092815,-5.304263755,-473.5602527,8.792872438,-20.10513205,-19.8237332,1.197431309,-410.8015806,-349.1267714,-258.5160678,-45.64792708,5.936921737,-439.778735,-13.14081299,-477.9933587,-12.99080456,-1.129889,10.19578849,-1443.854665,-15.37343678,-262.6782222,-13.10365858,-35.94757577,-66.09424334,-61.13995588,-341.1185132,-29.29511658,-5.382819357,21.890007,9.818297435,-58.2178672,-122.9806939,-111.2171103,-47.51340452,-65.14638089,-78.10395053,5.399721943,-96.99882244,-1402.457202,-123.9400075,59.82443721,102.351509,122.4991956,-128.6794283,-103.2719022,-97.62252919,-77.39002292,25.68972615,-132.1615309,-413.1050885,-37.84699569,67.69376501,-144.4560949,-430.2667988,17.08504189,-165.382393,-147.286159,-564.7142035,-88.57832813,-95.78562901,-78.79313417,-233.7674726,-108.6088392,-107.4452485,-105.0121283,-121.4400805,-145.4989444,-55.29362394,-1029.334807,-100.5910735,-235.9778193,-176.3942002,-701.2556816,109.8880037,-62.40287012,56.2614427,59.76204784,-590.2659569,-287.4236976,-52.00198186,-128.8300816,-10.62192094,23.5960278,-32.37006225,-331.2439996,-232.3532352,-185.424652,-407.8545524
